full_text,label,source,keyword
prabowo bakal kalah lo sih hasbil cuman numpang doang mau jadi anggota dpr tuh muka tipu kaw basi aniespresiden2024 aniesmuhaimin2024,negative,twitter,anies
buruh satu tak kalah buruh solid dukung amin salam ubah aminajadulu aniesmuhaimin2024,negative,twitter,anies
jejak digital 2019 tampang boyolali 5 ndasmu 2023 takut punya jabat gagal nyapres jadi menteri punya apa apa lhkpn 2t ndasmu etik bicara banyumas nalar akal sehat tetap 1 aminajadulu aniesmuhaimin2024,negative,twitter,anies
bocah kosong ngomongtapi enggak kaca siapa buat demikianwk ingetin dinasti politik jangan haus banget sama kuasa strikeforgaza ndasmu ijazah kairi polri onana scoopy manunited cristianoronaldo julidfisabilillah aniesmuhaimin2024 aminajadulu amin,negative,twitter,anies
desak anies akhir,neutral,twitter,anies
bilang sama anies dtng luar dki mayoritas lewat jalan toljadi,neutral,twitter,anies
abah nyanyi bareng buruh tani desak anies malam,neutral,twitter,anies
komentar buzzer tolol mending lu pergi plumpang tanya warga bagaimana turut anies,neutral,twitter,anies
anies pidato jam 11 anjir,neutral,twitter,anies
youtube nya anies tiktok nya live,neutral,twitter,anies
dikadick mahasiswa pedenya nyanyi darah juang sama anies satu2nya demo hasil indonesia 20 tahun akhir zaman sby waktu naik bbm polonia hampir bakar,neutral,twitter,anies
tampak kampanye anies muhaimin jis awal doa sama,neutral,twitter,anies
anies kalo bapak nyanyi ngantongin kris nih,neutral,twitter,anies
kalau enggak anies mungkin enggak kan tau beliau bang,neutral,twitter,anies
sumpah aku tunda tonton netflix semalem full tonton desak anies update jis,neutral,twitter,anies
geblek anies baru jam 11 ngab coba cari kopi plus roti dulu hahaha,neutral,twitter,anies
desak anies desak stasiun stasiun kampung bandan macet mau jis,neutral,twitter,anies
yes kampanye anies jadi standard baru negara 03 langsung joining the bandwagon mgkn kalo enggak model kampanye kaya begini model kampanye enggak substansial kaya 02 bakal lihat fine fine banyak rasa nothings wrong with that memang gitukan dulu model,neutral,twitter,anies
buat jokower ngamuk elektabilitas 03 makin tip sekaligus ingat gerbong anies nista agama gerbong siapa kan,neutral,twitter,anies
buat berita baru baru kata pura pura jadi nelayan awal kecewa sama timnas kaya bikin sandiwara kaya but after digging up the data i found out he sih actually a legit nelayan nyaleg and whn he sih havng dialog anies,neutral,twitter,anies
titip salam sama anies jangan,neutral,twitter,anies
mas mas malam izin ngefoto pas desak anies moga foto enggak jadi diupload wkwkwkwk,neutral,twitter,anies
we of course do not want another pj heru pj heru lama lima tahun kerja anies kena setback benar situ salah satu fungsi kontrol oposisi kuat ideal minimal kaya jaman sby mana manuver kaya harga bbm bahan bahan naik dikit cepat demo,neutral,twitter,anies
yt anies kak,neutral,twitter,anies
polisi terjun 5922 personel kawal kampanye akbar prabowo anies jakarta,neutral,twitter,anies
ss nya ngeblur kalo enggak salah tadi tulis emak emak anies baswedan,neutral,twitter,anies
kalo anies kalah tangkap enggak sih eti 27 adminnya,neutral,twitter,anies
duh pertama kali rasa fomo enggak ikut kampanye kampanye desak anies kayak seru,neutral,twitter,anies
padahal pas pertama kali lihat desak anies diadain mikirku kampanye model begini enggak bakal datengin ribu orang,neutral,twitter,anies
style ustadz siap laku culi rengasdengklok nih kalo gelagat anies nyanyi,neutral,twitter,anies
makanya juru bicara selalu bawa anies mau jadi sangka kasus benar prabowo semua kolega sandung kasus besar,neutral,twitter,anies
tuju nyata kampanye model jadi tonggak milu lanjut begini proses kenal visi misi laku diskus serap langsung apa mau rakyat anies hasil naik level milu negara,neutral,twitter,anies
siapa bekap anies kalo deh mulai gelagat mau nyanyi kasihan desak2an woy please panitia kondisi micnya entar,neutral,twitter,anies
ribu massa padat kampanye akhir pasang anies muhaimin jakarta international stadium,neutral,twitter,anies
wkwkkwkwkkwkw anies sama mahfud taurus bangga dikit,neutral,twitter,anies
mas anies sejajar sama member seventeen wkwkwk lucu banget enggak kuat,neutral,twitter,anies
baru lihat video moga anies bangun stadium semua propinsi amin,neutral,twitter,anies
gbk off anies on fire bangun indonesia sama sama kosongkangbk,neutral,twitter,anies
buruh tani marjinal teks 11 april 2022 mahasiswa gerak lewat gegara desak anies surabaya,neutral,twitter,anies
skip gbk jangan skip sempat support anies kosongkangbk,neutral,twitter,anies
gbk bukan banget sih ayo aksi anies kosongkangbk,neutral,twitter,anies
kak jadi bagaimana stadion nya hampir full kak stay safe lihat youtubenya anies,neutral,twitter,anies
sholat subuh jamaah hadir anies baswedan,neutral,twitter,anies
lho janji ketemu tiga mana anies surabaya ust yogya mikirkeras,neutral,twitter,anies
jangan lupa foto fakta anies enggak pernah sedikit injak kaki massa 212,neutral,twitter,anies
anies benar jadi media darling kayak channel live jis bejibun pas search gbk live enggak,neutral,twitter,anies
kalo jakarta keri sekali pokok anies ehehehe jangan ragu kompak lihat video sayang mamak tiktok,neutral,twitter,anies
beludak acara desak anies surabaya pecah rekor banyak,neutral,twitter,anies
anak muda posisi koneksi bukan prestasi anies kalau punya paman bagaimana,neutral,twitter,anies
kalau jadi 2 putar anies masuk putar bayang ganjar sejak 2022 hingga oktober 2023 selalu unggul elektabilitas anjlok pasu enggak coba evaluasi sejak awal tahun justru makin gila black campaign,neutral,twitter,anies
pas masa anies supirnya ramah2 tampil rapi pas heru jadi deh buluk maaf jutek enggak ramah2nya,neutral,twitter,anies
anies nilai sempurna penuh spire,neutral,twitter,anies
kalau tonton live tt anies kayak aji subuh komando ibu pks deh,neutral,twitter,anies
masyaallah tabarakallah moga allah takdir anies jadi pimpin negeri jaga suara banyak jangan curang kumpulakbarjis01,neutral,twitter,anies
yt abah anies kak,neutral,twitter,anies
kemarin desak anies surabaya ketemu macam orang pakai katok gemas celana cingkrang abaya niqab setel budal konser suku jawa turun arab india cici koko tua muda bebrapa anak remaja kumpul jadi 1,neutral,twitter,anies
tahu mana kamu maksud ubah anies contoh nyata dki,neutral,twitter,anies
rakyat pernah jakarta sal timur pertama kali first time dijakarta kagum hasil kerja anies lama jabat bagai gubernur semua lelah letih jalan bayar lihat ubah kumpulakbarjis01,neutral,twitter,anies
kan omong anies,neutral,twitter,anies
versi lumayan deketnyaa anies nih rl aura pinternya aura bijak rasa banget sekali pardon my voice hehehe,neutral,twitter,anies
prabowo kan bukan oposisi oposisi anies lho,neutral,twitter,anies
eh serius anies ganjar sama ridwan kamil kan dulu holy trinity kocak malah ganjar paling lucu turut,neutral,twitter,anies
sila mau foto bareng sama abah anies cak imin zona selatan kumpulakbarjis01 ber1beraniberubah,neutral,twitter,anies
siap bos 01 anies muhaimin pas,neutral,twitter,anies
sela jis datengin abah anies serame woii jis ful banget,neutral,twitter,anies
masyaallah kumpul akbar ber1beraniberubah kumpulakbarjis0 anies muhaimin amin,neutral,twitter,anies
kalau bahasa arab anies isim mudzakar nama benda laki kalau beliau misal nama anisah mungkin baru kata tukar hehe anisah nama benda perempuan muanntas,neutral,twitter,anies
cegah jadi nyanyi jadi nya preaiden ri 8 cukup iwan fals jangan ditambahin anies fals,neutral,twitter,anies
asli margeran abah amin gaskaan kumpulakbarjis01 01 anies muhaimin nyala,neutral,twitter,anies
usaha hubung anak ayah seman anies,neutral,twitter,anies
tonton streaming kampanye akbar langsung youtube anies,neutral,twitter,anies
mah kampanye model bunuh diri cuma pakai sama orang memang yakin mampu lu butuh faktor something bikin orang mau gerak datang venue anies yakin kalo masyarakat mau ajak pikir jadi bagai audience lu rasa harga,neutral,twitter,anies
memang enggak tonton sendiri aku ahok nyata dalang lama kubu 02 anies sama ahok jadi korban,neutral,twitter,anies
begini lirik lagu bebas lebih kenal buruh tani lagu asli arek suroboyo nyanyi acara desak anies dbl arena jawapos pas lirik bawah kuasa tirani jokowi,neutral,twitter,anies
fix guys selamat anies,neutral,twitter,anies
wujud ubah datang jis biar abah anies makin optimis cuy kosongkangbk,neutral,twitter,anies
enggak kuat lihat foto anak anies sama bu fery kaya 4 re cak imin kak tia mbak fira zahra,neutral,twitter,anies
support abah anies datang jis kosongkangbk,neutral,twitter,anies
mungkin anies jadwal antisipasi bentrok antar partisipan,neutral,twitter,anies
bendahara umum nasdem ahmad sahroni kata seluruh ketua umum partai politik usung anies muhaimin bakal hadir jis newsupdate update news text,neutral,twitter,anies
indramayu tadi lihat live tiktoknya anies rame banget,neutral,twitter,anies
anies sajalahsdh jelas bersihcerdas banyak gagasanbnyk harga rekam jejak mantul,neutral,twitter,anies
pengin ikut jis apa daya emak gua sen tumpeng jadi bantuin moga acara lancar buat anies sama cak imin,neutral,twitter,anies
lucu banget how humannies live report anies sama cak imin kayak bapak sendiri,neutral,twitter,anies
anies benar benar suara apa rakyat ria depan jokowi kroni kroni anjeng nya,neutral,twitter,anies
hari off gbk mode on anies support mode kosongkangbk,neutral,twitter,anies
jangan ahok deh lwn anies dulu kalau ahok mah raja soal doi kagak pakai rem kalau debat,neutral,twitter,anies
anies se miskin orang nyumbang kubu belah malah f amp b nya banyak ku kira gratis nyata sedia jual makan bawah 35k wkwkwkkwkwkw ketawa banget,neutral,twitter,anies
adhie massardi indonesia bakal asai oligarki anies baswedan kalah pilpres 2024,neutral,twitter,anies
datang luar jakarta kalau keliling jakarta sebentar makin tahu bagaimana anies ubah wajah jakarta jadi kalau bilang anies cuman omong doang enggak kerja counter sama sama,neutral,twitter,anies
angkot jakarta dulu dibenerin sistem sama anies,neutral,twitter,anies
merinding lihat postingan2 desak anies,neutral,twitter,anies
let sih keep our hopes up let sih embrace the new spirit the new paradigm the new methodology the new mindset kuat orang orang muda baru anies baswedan,neutral,twitter,anies
mantengin amindijis yt 26k tonton masyaallah jis stadium besar hampir full penuh semua manusia manusia mengiinginkan ubah amin bismillah abah anies amp cak imin ubah aminajadulu aniesmuhaimin2024 ber1beraniberubah,neutral,twitter,anies
siap berangkat jis bareng ayang support all abah anies kosongkangbk,neutral,twitter,anies
sekarang moga menang 1 putar milu senang cerdas ala amin ulang nya 5 tahun periode 2 anies,neutral,twitter,anies
tadi malem anies berkali2 bilang kayak bentar nyanyi wkwkwk,neutral,twitter,anies
daftar online antri lama mineral gelas enggak kasih gedung jadi rahasia umum acara desak anies enggak korlap kelompok masa lombok kemarin pernah walaupun enggak serame sby,neutral,twitter,anies
skip gbk mending tetap hype anies ceunah kosongkangbk,neutral,twitter,anies
aku rasa vibes hati anies sama cak imin blio aktivis sejak sekolah anies ketua osis se indonesia loh gelora banget hati,neutral,twitter,anies
duga bercakap2 warga non jakarta banyak kenal gua orang kristen jakarta enggak masalah sama anies,neutral,twitter,anies
indonesia punya semua sumber daya alam manusia jabat pro rakyat malah penting diri golong situ semua cita bangsa sulit wujud anies salah satu pimpin track record jis program pro rakyat jawab,neutral,twitter,anies
prabowo asih program maksi gratis buat anak anak sekolah sama ibu hamil datang posyandu geer banget akibat nge aibon sama anies,neutral,twitter,anies
bagaimana masuk entar rombong vvip apa anies,neutral,twitter,anies
rela banget jadi tim medis anies nyebrang pulau dulu aka jauh,neutral,twitter,anies
habis baca pesan anies kak tia sekian kali,neutral,twitter,anies
kampung aquarium masyarakat perhati gubernur anies sekarang buat dapur umum masyarakat datang jis,neutral,twitter,anies
gbk ambil uang terus jis ikut kampanye anies,neutral,twitter,anies
warganet buat ramai sosok nama sappe hadir kampanye akbar anies baswedan muhaimin iskandar parepare sulawesi selatan selasa 6 2 kemarin bahkan sappe menang ungkap nasib nelayan tani,neutral,twitter,anies
ted kira kamu lurus nyata miring anies teken perda covid diam rezim dzalim begundal makelar vaksin diam paksa warga jakarta terima racun,neutral,twitter,anies
nah the point langsung bilang butuh subsidi solar kalau bilang enggak butuh makan siang bilang 02 kapai anies wong memang bukan program,neutral,twitter,anies
anak muda posisi koneksi bukan prestasi anies kalau punya paman bagaimana,neutral,twitter,anies
funfact anies malah anggap lenceng sama orang benar terlalu islam bijak moderat kayak bikin christmas carol urus imb gereja nyalain dupa klenteng zaman rektor cap islam liberal anak serang enggak pakai hijab,neutral,twitter,anies
enggak kalah merinding desak anies surabaya akhir nyanyi sama lagu bebas tumbang orba,neutral,twitter,anies
hati suara aku buat anies mangat terus anies kosongkangbk,neutral,twitter,anies
sahabat sahabat hidup amp surga amin lucu banget anies amp ferry,neutral,twitter,anies
wl ikut kampanye anies sih wowo kosongkangbk,neutral,twitter,anies
gibran gera indonesia ubah sama anies baswedan,neutral,twitter,anies
aku team abah anies masa gbk kosongkangbk,neutral,twitter,anies
real bungkam anies,neutral,twitter,anies
maaf lucu banget lihat live tiktok anies jis shalawatan sedang belah dangdut pakai sound gede2,neutral,twitter,anies
mau lihat live tiktok abah anies,neutral,twitter,anies
terus sih anies kapai tiba datang solo tempat gibran wk gibran enggak mau baru serang drama telenovela oon,neutral,twitter,anies
awal mula tarik paslon 01 desak anies mas awal bodo lama kampanye isi gitu2 sewa artis joget2 kali cemerlang bagai rakyat asa ajak diskusi sama anies,neutral,twitter,anies
salah beda jauh jokowi sama anies jokowi bentuk media anies natural,neutral,twitter,anies
kalo bilang 13rb orang desak anies kemarin orkestrasi noh laki noh lepas shift maleman mau dbl hampir seret ikut buat berhentiin anies bunderan waru gila benar,neutral,twitter,anies
mimpi anies sama bu ferry jadi dosen terus galak banget anies pas marah bjir lach,neutral,twitter,anies
haru terkesim sama anies cak imin ikut nyanyi kepal tangan tiba tiba dengar backsound mungkin nge record suara se fals suar anies sendiri wkwkwk tiba tiba suasana khidmat ubah jadi suasana siksa,neutral,twitter,anies
min info mana download video semalem putar desak anies surabaya backsound nya ibu pertiwi buruh tani mau download biar sebarin bagai sosmed makasii min,neutral,twitter,anies
sohibul iman pernah jadi rektor kampus paramadina ganti orang anies baswedan beda partai putus tinggi ketua umum pks putus tinggi majelis syuro,neutral,twitter,anies
its joever for ganjar anies uptrend banget twitter sih,neutral,twitter,anies
kalau anies jadi tlg orang pertama periksa lbp jaga jangan kabur,neutral,twitter,anies
tau ku kalo plus nya lanjut anies,neutral,twitter,anies
jalan daki muncul lama sih bukan sejak masa kampanye baru dimunculin orang lingkar dekat anies tau prinsip beliau satu lama orgnya memang selalu konsisten value bawa,neutral,twitter,anies
lama 2 bulan periode kampanye cara pandang kritis jalan kayak acara rupa desak anies tabrak prof wlwpun denhan bahasa sederhana sendiri 1 orang pola pikir benar stoopid as we know serah penting uang,neutral,twitter,anies
mau tonton mr palwod mamangdaya lewat livenya bang anies,neutral,twitter,anies
1 anies imin 21 7 2 prabowo gr 53 5 3 gp mahfud 19 2 bukan mustahil elektabilitas pas gr alami turun jadi 2 putar,neutral,twitter,anies
desak anies surabaya 9 2 2024,neutral,twitter,anies
tiap lewat video nyanyi buruh tani desak anies kemarin selalu merinding,neutral,twitter,anies
beliau rasa pernah datang pas acara desak anies mana gitutrus ajak foto sama anies,neutral,twitter,anies
maksud buat anies kan bang,neutral,twitter,anies
yailah kalo kemarin gibran nerima pinang anies bakal omong begituwkwk,neutral,twitter,anies
lagu bebas kemarin nyanyi sama acara desak anies surabaya kota pahlawan rezim memang tumbang bukan lanjut kkn nya lebih orba,neutral,twitter,anies
resap anies baswedan prod lewat,neutral,twitter,anies
aku strategi diskusi desak anies kampanye paling brilian 2 paslon,neutral,twitter,anies
anies bakal heboh apa besok kosongkangbk,neutral,twitter,anies
sabar anies mandi dulu,neutral,twitter,anies
kata mau sama lawan prabowo bikin data survey ganjar bikin paling bawah bawah 20 suara p perindo pdi p mana anies memang penghianat ganjar dikadalin,neutral,twitter,anies
apa anies nginep situ kak,neutral,twitter,anies
kalo demo cak imin sama anies kordinator nya,neutral,twitter,anies
allah lindung saudara datang hadir kampanye anies baswedan,neutral,twitter,anies
pagi pagi iseng buka tiktok lihat fyp full desak anies surabaya huwaa jadi iri dikit,neutral,twitter,anies
kata orang jam 9 anies nya datang,neutral,twitter,anies
